Date,Open,High,Low,Close,Volume,Adj Close
1/10/2013,742.831277,745.001249,733.501254,741.481263,3685000,370.370261
1/11/2013,742.001272,742.431284,736.301266,739.99126,2579900,369.626004
1/14/2013,737.001269,742.201299,722.351261,723.25123,5749200,361.264351
1/15/2013,719.33125,735.001243,712.101236,724.931273,7884700,362.103533
1/16/2013,722.401253,724.341239,713.67125,715.191211,4061900,357.238367
1/17/2013,717.711246,719.641246,711.021213,711.321223,4439500,355.305306
1/18/2013,710.361215,712.77122,701.331203,704.511235,6477700,351.903714
1/22/2013,704.661209,705.341179,695.521167,702.871197,7613100,351.084514
1/23/2013,735.99127,749.001301,735.791243,741.501296,11862400,370.380268
1/24/2013,741.241291,756.831273,740.511269,754.211317,6790600,376.728929
1/25/2013,750.77128,758.481297,750.251271,753.671274,4468400,376.459178
1/28/2013,751.761307,755.601275,747.891257,750.731274,3266300,374.990647
1/29/2013,746.751256,756.951289,746.541304,753.681322,3507200,376.464197
1/30/2013,753.741299,760.95128,752.911294,753.831296,3478900,376.539109
1/31/2013,750.511275,757.621273,750.251271,755.691272,3280500,377.468168
2/1/2013,758.201321,776.601361,758.101277,775.601349,7520100,387.413261
2/4/2013,767.691304,770.471343,758.271284,759.021279,6103700,379.131508
2/5/2013,761.131335,771.111307,759.471324,765.741331,3755300,382.488177
2/6/2013,759.071331,772.961297,758.501331,770.171333,4171700,384.700966
2/7/2013,769.701316,778.811339,765.501298,773.951324,5701600,386.589073
2/8/2013,780.131334,786.671331,779.561333,785.371369,6062700,392.293391
2/11/2013,778.40136,783.00137,773.751297,782.421322,4351800,390.819841
2/12/2013,781.751339,787.901329,779.371354,780.701335,3731900,389.960707
2/13/2013,780.131334,785.351336,779.971312,782.861321,2405200,391.039621
2/14/2013,779.731341,788.741382,777.771321,787.82138,3483500,393.517173
2/15/2013,787.401353,793.261381,787.071324,792.891346,5480000,396.049623
2/19/2013,795.991368,807.001373,795.281379,806.851398,5885500,403.022676
2/20/2013,805.301357,808.971379,791.79135,792.461334,5549000,395.834832
2/21/2013,798.001379,805.451392,791.22135,795.531336,7039000,397.3683
2/22/2013,799.261397,801.251375,793.801362,799.711381,4123100,399.456234
2/25/2013,802.301379,808.411364,790.491327,790.771365,4625000,394.990692
2/26/2013,795.001341,795.951362,784.401315,790.13134,4421500,394.670999
2/27/2013,794.801375,804.75139,791.111381,799.781345,4067300,399.491181
2/28/2013,801.101401,806.991387,801.031376,801.201384,4548500,400.200491
3/1/2013,797.801352,807.141361,796.151389,806.191401,4367000,402.693007
3/4/2013,805.301357,822.841434,805.001408,821.501406,5571900,410.340363
3/5/2013,828.931447,840.151465,828.901428,838.601424,8118400,418.88183
3/6/2013,841.031462,844.00142,828.811431,831.381396,5767400,415.275422
3/7/2013,834.061452,836.621431,829.581397,832.601408,4120700,415.884819
3/8/2013,834.501451,834.921415,825.051412,831.521445,5845600,415.345377
3/11/2013,831.691453,839.701419,831.501412,834.821433,3201200,416.993723
3/12/2013,830.711412,831.891419,823.671439,827.611391,4031600,413.392303
3/13/2013,827.901415,830.69144,822.311439,825.311416,3294800,412.243465
3/14/2013,826.991399,826.991399,817.391385,821.541411,3314700,410.360345
3/15/2013,818.501429,820.301427,813.341404,814.301411,6222500,406.743962
3/18/2013,805.001408,812.761417,801.471374,807.791372,3690300,403.492194
3/19/2013,811.241395,819.251423,806.451405,811.321406,4212000,405.255448
3/20/2013,816.831371,817.511402,811.441361,814.71139,2938500,406.948746
3/21/2013,811.291387,816.921429,809.851376,811.261367,2966200,405.225458
3/22/2013,814.74141,815.241385,809.641362,810.311407,2987400,404.750953
3/25/2013,812.411416,819.23139,806.821379,809.641362,3436800,404.416265
3/26/2013,813.501426,814.001401,807.791372,812.421402,2392600,405.804896
3/27/2013,806.68139,807.001373,801.331386,802.661367,4342500,400.929754
3/28/2013,803.991409,805.371382,793.301386,794.191369,4592600,396.698985
4/1/2013,795.011388,802.251388,793.251334,801.191398,3628100,400.195503
4/2/2013,804.541376,814.831406,804.001395,813.041394,4098200,406.114582
4/3/2013,813.46142,814.201367,800.671389,806.201387,3489900,402.697995
4/4/2013,804.251352,805.751402,791.301361,795.071366,4913400,397.138544
4/5/2013,786.061325,786.991374,776.401334,783.051362,6893400,391.134546
4/8/2013,778.751362,779.551347,768.401293,774.851354,5685300,387.038638
4/9/2013,775.501304,783.751365,773.111333,777.651304,4330700,388.437215
4/10/2013,782.921359,792.351365,776.001341,790.181331,3971900,394.69597
4/11/2013,792.88136,793.101359,784.061361,790.391345,4072500,394.800871
4/12/2013,791.991377,792.101346,782.931345,790.051329,3285500,394.631034
4/15/2013,785.951356,797.001366,777.021326,781.931333,4924500,390.575091
4/16/2013,786.59132,796.001354,783.921372,793.37135,3496900,396.289386
4/17/2013,786.751342,790.841329,778.10135,782.561372,4089100,390.889796
4/18/2013,785.351336,785.80132,761.261276,765.911339,6669800,382.573096
4/19/2013,769.161334,803.441381,766.26134,799.871342,11649800,399.536135
4/22/2013,800.601364,803.96139,775.001329,800.111374,5788300,399.656031
4/23/2013,801.001357,815.50139,800.361393,807.901403,4601600,403.547154
4/24/2013,808.111416,818.001391,808.001385,813.451373,3671800,406.319367
4/25/2013,816.251384,816.471383,807.631412,809.101381,3999200,404.146544
4/26/2013,807.601393,807.741381,796.58134,801.421383,4993900,400.310381
4/29/2013,803.251401,822.701385,803.001382,819.061382,4618800,409.121569
4/30/2013,819.001404,827.64141,817.681409,824.571408,4630600,411.87383
5/1/2013,823.261399,824.721444,816.361415,820.431429,2920800,409.805909
5/2/2013,820.1014,834.551442,819.051396,829.611416,4051600,414.391317
5/3/2013,836.961447,846.801431,836.001439,845.721469,5044000,422.438296
5/6/2013,848.261476,861.851493,848.261476,861.551483,4298500,430.345396
5/7/2013,863.011466,863.871491,850.67148,857.231449,3932600,428.187537
5/8/2013,857.001464,873.881483,852.911477,873.631526,4955000,436.379383
5/9/2013,870.8415,879.6615,868.231468,871.481464,4417600,435.305427
5/10/2013,875.311508,880.541496,872.161495,880.2315,3809500,439.676074
5/13/2013,878.891533,882.471497,873.381507,877.531533,2907700,438.327439
5/14/2013,877.501513,888.691512,877.141526,887.101527,3170300,443.107656
5/15/2013,895.501561,916.38157,894.021545,915.89158,8001600,457.488302
5/16/2013,919.001588,919.981567,902.011539,903.871576,6443200,451.484304
5/17/2013,910.021566,913.491561,900.521536,909.181575,5604800,454.136651
5/20/2013,905.00153,920.601559,905.00153,908.531564,4562300,453.81197
5/21/2013,908.021541,911.661543,897.611556,906.971536,3980700,453.032735
5/22/2013,902.561567,909.311578,886.881527,889.421534,5140300,444.266501
5/23/2013,877.001476,889.961516,874.001499,882.79154,4567200,440.954815
5/24/2013,875.261516,878.821508,871.011508,873.321468,4610700,436.22451
5/28/2013,883.501529,892.141535,880.401508,881.271518,4531900,440.195564
5/29/2013,875.711501,877.991503,864.291456,868.311479,4041800,433.722018
5/30/2013,869.921498,878.901519,866.411498,870.761489,4257200,434.945799
5/31/2013,868.121499,877.001476,867.521479,871.221521,3953500,435.175585
6/3/2013,873.001486,873.97148,855.021472,867.63151,4969900,433.382372
6/4/2013,867.851509,870.591482,854.07145,859.101473,3751100,429.121615
6/5/2013,862.51149,869.45148,857.131466,859.701493,4229300,429.421325
6/6/2013,864.301503,866.331487,847.221457,864.641457,5177400,431.88884
6/7/2013,870.421474,880.001515,865.321488,879.731524,5369200,439.426336
6/10/2013,882.101524,891.001534,880.091512,890.22152,4693000,444.666094
6/11/2013,883.971486,887.001544,879.521511,879.811535,3528300,439.466301
6/12/2013,885.461488,886.001531,869.651507,871.981501,4426100,435.555195
6/13/2013,868.981463,879.6615,865.501482,877.001476,4155200,438.062675
6/14/2013,880.101498,884.701508,874.131501,875.041517,4506700,437.083675
6/17/2013,879.231487,889.43152,878.281527,886.251549,4308500,442.683092
6/18/2013,888.651507,901.00154,888.351497,900.621519,4350000,449.860899
6/19/2013,901.371575,910.841586,897.501526,900.681558,5853600,449.890888
6/20/2013,893.991525,901.00154,883.311488,884.741513,6769200,441.928828
6/21/2013,888.341511,889.881505,873.071511,880.931503,7994300,440.025726
6/24/2013,871.881518,876.321507,863.251499,869.791496,6056300,434.461287
6/25/2013,877.261481,879.681533,864.511455,866.201484,5125500,432.668074
6/26/2013,873.75148,878.001489,870.571509,873.651498,3676400,436.389359
6/27/2013,878.801536,884.691522,876.651475,877.071501,3867300,438.097653
6/28/2013,874.901529,881.841519,874.191479,880.371488,4716100,439.745998
7/1/2013,886.451515,892.081558,885.001518,887.88154,3462400,443.497273
7/2/2013,890.201548,891.001534,877.271528,882.311537,3797000,440.715053
7/3/2013,879.901532,889.171516,878.501526,886.431543,2101700,442.772999
7/5/2013,890.011507,895.411564,887.341498,893.491549,3416500,446.299475
7/8/2013,899.211527,906.271534,897.081561,905.091527,3953700,452.09367
7/9/2013,911.001546,912.95158,897.981529,905.241563,3973500,452.168613
7/10/2013,903.45155,911.141534,900.381548,905.991557,3429500,452.543235
7/11/2013,913.001572,920.811572,908.521578,920.241572,5187700,459.661125
7/12/2013,920.0016,923.001578,915.241569,923.001578,5155600,461.039749
7/15/2013,924.301601,928.001581,916.361598,924.691608,3935600,461.88392
7/16/2013,927.13157,927.971561,913.90154,919.611594,3980700,459.34645
7/17/2013,921.001552,926.86158,916.301559,918.551603,3023400,458.816985
7/18/2013,918.991602,920.0016,903.191545,910.681564,7296100,454.885896
7/19/2013,886.611537,902.951574,875.611518,896.601557,14773700,447.852926
7/22/2013,902.001553,912.671542,897.00155,910.701536,5828100,454.895872
7/23/2013,910.701536,913.001572,899.571515,903.801551,4106600,451.449326
7/24/2013,907.26156,910.301543,900.70153,902.901521,4172500,450.999761
7/25/2013,893.871509,896.851514,886.081542,887.701547,6024600,443.407366
7/26/2013,886.991496,889.991535,882.001541,885.351519,3568600,442.233526
7/29/2013,884.901535,894.82153,880.891498,882.271531,3797800,440.695071
7/30/2013,885.461488,895.61153,880.871526,890.921523,3524300,445.015746
7/31/2013,892.991512,896.51156,886.181525,887.751538,4363200,443.432337
8/1/2013,895.001524,904.551546,895.001524,904.221578,4292700,451.65913
8/2/2013,903.441564,907.001556,900.821546,906.571544,3440600,452.832939
8/5/2013,905.391537,905.521539,899.201541,905.00153,2629100,452.048716
8/6/2013,904.691534,909.71157,895.731546,896.571537,3023400,447.837931
8/7/2013,895.041529,898.451547,889.091505,890.651532,2768600,444.880885
8/8/2013,895.491514,895.841515,885.291542,892.661544,2987000,445.884887
8/9/2013,890.561536,895.521533,890.001521,890.4115,2657200,444.760989
8/12/2013,886.9015,887.001544,881.651539,885.511541,2764200,442.313457
8/13/2013,886.831536,888.501532,876.201491,881.251485,2850200,440.185557
8/14/2013,878.371524,880.2315,867.161492,869.811468,4179900,434.471263
8/15/2013,864.441491,864.921495,858.001477,859.661487,3752300,429.401342
8/16/2013,861.281492,862.441466,856.541494,856.911467,3362700,428.027706
8/19/2013,857.711453,872.001473,857.451449,865.651456,3635300,432.393335
8/20/2013,868.351485,872.111504,863.541461,865.421471,2475100,432.278457
8/21/2013,870.65152,876.911479,866.501494,869.331464,3527700,434.231501
8/22/2013,872.701476,874.751493,870.251466,873.711475,1746200,436.419318
8/23/2013,877.831482,878.001489,869.75149,870.211522,2162200,434.67109
8/26/2013,870.001509,874.901529,866.05151,866.391464,2112800,432.762969
8/27/2013,859.621482,863.731502,847.901427,850.151471,3481100,424.651084
8/28/2013,850.251454,855.411479,847.771425,848.551438,2669700,423.851867
8/29/2013,849.071447,860.381462,848.591444,855.431451,2968000,427.288437
8/30/2013,855.76148,858.041482,845.561447,846.901475,3737100,423.02771
9/3/2013,854.361474,866.191498,853.951434,860.381462,4110400,429.76097
9/4/2013,860.351504,873.501523,855.171446,871.6315,4097600,435.38037
9/5/2013,873.501523,879.881499,871.611466,879.561517,2592100,439.341417
9/6/2013,882.441539,883.781506,873.741494,879.581489,3134800,439.351393
9/9/2013,883.731514,889.751502,882.421506,888.051548,2478300,443.582192
9/10/2013,890.021554,892.001547,884.001505,888.67154,2584700,443.891878
9/11/2013,888.541538,896.97153,886.081542,896.191517,3233200,447.64811
9/12/2013,897.401543,897.901518,890.011507,893.061537,2199100,446.084684
9/13/2013,894.501548,895.681555,884.841496,889.071533,2660600,444.091675
9/16/2013,896.201564,897.00155,884.871516,887.761524,2682900,443.437325
9/17/2013,887.411523,888.391502,881.001528,886.1115,2528200,442.613137
9/18/2013,886.351532,903.971559,883.071517,903.321548,3883800,451.209564
9/19/2013,905.991557,905.991557,895.401517,898.391569,3207600,448.747038
9/20/2013,898.391569,904.131581,895.621516,903.111535,8723000,451.104663
9/23/2013,896.151511,901.591574,885.201545,886.501507,3568000,442.807945
9/24/2013,886.501507,890.101504,881.401521,886.841522,2984600,442.977783
9/25/2013,886.551498,886.551498,875.601532,877.231523,3310200,438.177584
9/26/2013,878.301499,882.751535,875.001512,878.171497,2529200,438.647101
9/27/2013,874.821518,877.521485,871.311518,876.391532,2527000,437.758008
9/30/2013,869.081507,880.841506,868.311479,875.911528,3457600,437.518246
10/1/2013,880.251533,887.671527,880.051506,887.001544,3382100,443.057714
10/2/2013,882.731502,889.361496,877.821495,887.991509,3001700,443.552202
10/3/2013,888.001495,894.101555,872.101517,876.091522,4249800,437.608153
10/4/2013,875.001512,877.511499,870.001509,872.351475,2726100,435.739997
10/7/2013,867.451516,873.991513,864.111462,865.741514,2596800,432.438319
10/8/2013,865.321488,865.981485,851.631488,853.671458,3901800,426.409319
10/9/2013,856.281489,862.651479,842.981435,855.861463,5322400,427.503228
10/10/2013,863.841471,868.831488,860.211455,868.241516,4527400,433.687071
10/11/2013,866.031477,873.48149,865.301455,871.991487,2828300,435.560183
10/14/2013,866.661516,876.251482,865.391513,876.111494,2496400,437.618129
10/15/2013,875.761492,885.631496,874.001499,882.011527,3195600,440.565198
10/16/2013,885.871529,898.331531,884.011491,898.031521,4030200,448.567193
10/17/2013,892.991512,896.901567,885.73154,888.791495,8545000,443.951796
10/18/2013,976.581695,1015.461751,974.001682,1011.411708,23219400,505.200653
10/21/2013,1011.461761,1019.001771,999.551726,1003.301698,7283700,501.149699
10/22/2013,1005.001713,1013.001755,995.791707,1007.001739,4433700,502.997872
10/23/2013,1001.001723,1034.751774,1000.631688,1031.411782,5346300,515.1907
10/24/2013,1031.871752,1040.571735,1024.80176,1025.551754,4199700,512.263613
10/25/2013,1028.821783,1028.821783,1010.741725,1015.201747,4076100,507.09378
10/28/2013,1015.201747,1023.431773,1012.991708,1015.001719,2326000,506.993866
10/29/2013,1019.101754,1036.941719,1013.501731,1036.241716,3222000,517.603255
10/30/2013,1037.431831,1037.511719,1026.001738,1030.421755,2658000,514.696181
10/31/2013,1028.931813,1041.521818,1023.971755,1030.581776,3292200,514.776112
11/1/2013,1031.791741,1036.001806,1025.10177,1027.041757,2576100,513.00787
11/4/2013,1031.501717,1032.371789,1022.031768,1026.111769,2286000,512.543341
11/5/2013,1020.351724,1031.651814,1017.421771,1021.521745,2371500,510.250622
11/6/2013,1025.601746,1027.001751,1015.371754,1022.751743,1832600,510.865006
11/7/2013,1022.611754,1023.931749,1007.641703,1007.951699,3371700,503.472377
11/8/2013,1008.751746,1018.501734,1008.501728,1016.031752,2591100,507.508367
11/11/2013,1009.511727,1015.931769,1008.001752,1010.59175,2233500,504.791084
11/12/2013,1007.701742,1017.56176,1005.001713,1011.781743,2445200,505.385486
11/13/2013,1006.751721,1032.851732,1006.501702,1032.471772,3170500,515.720166
11/14/2013,1033.921769,1039.751777,1030.351791,1035.231717,2342100,517.09876
11/15/2013,1034.871729,1038.001831,1030.311725,1033.561782,2562100,516.264626
11/18/2013,1035.751726,1048.741785,1029.241809,1031.551709,3532500,515.260594
11/19/2013,1031.721778,1034.751774,1023.051753,1025.201753,2271600,512.088788
11/20/2013,1029.951737,1033.361816,1020.361771,1022.311744,1934500,510.645227
11/21/2013,1027.001751,1038.311828,1026.001738,1034.071744,2191700,516.519352
11/22/2013,1033.421732,1036.171752,1029.221715,1031.891724,2517700,515.430432
11/25/2013,1037.161779,1053.191759,1035.021826,1045.931848,3238000,522.443481
11/26/2013,1048.601858,1061.501858,1042.941796,1058.411823,4589600,528.677234
11/27/2013,1062.031792,1068.00185,1060.001869,1063.111877,2255500,531.024914
11/29/2013,1062.161794,1066.621816,1059.451841,1059.591768,2394400,529.266617
12/2/2013,1063.511809,1066.351887,1050.761782,1054.481857,2756600,526.714214
12/3/2013,1050.951823,1063.441845,1049.021761,1053.261845,3364700,526.104818
12/4/2013,1051.37185,1063.981826,1050.001741,1058.181837,2392000,528.562356
12/5/2013,1057.201858,1059.661854,1051.09175,1057.341785,2275800,528.14275
12/6/2013,1069.791862,1070.001875,1060.081758,1069.871873,2868200,534.401535
12/9/2013,1070.99178,1082.311903,1068.021822,1078.141905,2976200,538.53242
12/10/2013,1076.151804,1092.311909,1075.65189,1084.661869,3721600,541.789145
